Tweets,ID,len,Date,Source,Likes,RTs,Location
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=38044436&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive عبر @Change,6.7363E+17,,12/6/2015 22:28,iBader_S,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=442562834&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @UKChange,6.7358E+17,,12/6/2015 19:09,khalidu201,0,0,
#STC_فايبر_نص_ميجا إذا صار عندك هيئة إتصالات تهتم بالشركات قبل المواطن فتوقع الأسوء ، stc تتصرف كحكومة تعطيك الإنترنت بالمجان وليس بمقابل.,6.7344E+17,,12/6/2015 9:54,iMul7em,1,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=442299134&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.73401E+17,,12/6/2015 7:18,Mansour449,0,1,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=442283746&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive عبر @Change,6.73382E+17,,12/6/2015 6:01,IbRaHiMTrAnS,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=442113270&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.73238E+17,,12/5/2015 20:32,74141,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441666090&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.73207E+17,,12/5/2015 18:28,darey_saleh,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا http://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441798958&amp;utm_campaign=signature_receipt_twitter_dialog&amp;utm_medium=twitter&amp;utm_source=share_petition via @Change,6.73169E+17,,12/5/2015 15:56,iFaisal0,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441966406&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.73156E+17,,12/5/2015 15:06,Frelkitsune,1,1,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441882926&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @UKChange,6.73103E+17,,12/5/2015 11:35,ahmadosbix,0,0,
شارك معنا في تغيير قرار الاستخدام العادل @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا,6.73081E+17,,12/5/2015 10:06,azizasaker,0,1,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=404436436&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via Change,6.73078E+17,,12/5/2015 9:55,amd_str,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441842098&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.73073E+17,,12/5/2015 9:34,gearat,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441840978&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via CdnChange,6.73072E+17,,12/5/2015 9:30,Abdulazizhudaif,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441839470&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive عبر @UKChange,6.73071E+17,,12/5/2015 9:26,ALOoONE__,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441839394&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.73071E+17,,12/5/2015 9:25,Aziz_Aziz_Moh,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا http://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=12770100&amp;utm_campaign=signature_receipt_twitter_dialog&amp;utm_medium=twitter&amp;utm_source=share_petition via @Change,6.73024E+17,,12/5/2015 6:20,Fattah_N,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441501290&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.72851E+17,,12/4/2015 18:50,k_somali,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441500010&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via Change,6.7285E+17,,12/4/2015 18:49,DhirarFaleh,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441389950&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive عبر Change,6.72849E+17,,12/4/2015 18:44,MohammadTlihan,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441492014&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.72849E+17,,12/4/2015 18:43,Sn4kee,0,3,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=23424364&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.72839E+17,,12/4/2015 18:06,IbrahimMansour_,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441469790&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.72839E+17,,12/4/2015 18:05,3mer_d,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=88908408&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.72831E+17,,12/4/2015 17:32,chelseafann21,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=70660819&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive عبر @Change,6.72827E+17,,12/4/2015 17:15,Nayyeof55,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441422978&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive عبر @Change,6.72822E+17,,12/4/2015 16:56,MMR_404,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441421054&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via @Change,6.72821E+17,,12/4/2015 16:53,Mohamedjabaly,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441412054&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive عبر @Change,6.72818E+17,,12/4/2015 16:41,WaelSahli3,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441380282&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive عبر @Change,6.72808E+17,,12/4/2015 15:59,MRMOMO00,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا http://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=441375346&amp;utm_campaign=signature_receipt_twitter_dialog&amp;utm_medium=twitter&amp;utm_source=share_petition via @Change,6.72807E+17,,12/4/2015 15:56,Abu_Mayzer,0,0,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=12774815&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via Change,6.72806E+17,,12/4/2015 15:54,Mo3Tah,1,3,
قرارات وضع حدود استخدام يومية في الفايبر @CITC_SA @STC_KSA #STC_فايبر_نص_ميجا - Sign the Petition! https://www.change.org/p/%D9%82%D8%B1%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%B6%D8%B9-%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%8A%D9%88%D9%85%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-citc-sa-stc-ksa-stc-%D9%81%D8%A7%D9%8A%D8%A8%D8%B1-%D9%86%D8%B5-%D9%85%D9%8A%D8%AC%D8%A7?recruiter=335789627&amp;utm_source=share_petition&amp;utm_medium=twitter&amp;utm_campaign=share_twitter_responsive via Change,6.72806E+17,,12/4/2015 15:52,Faisal679,0,0,
