Tweets,ID,Date,Likes,RTs,clean_text,sentiment
@stccare_ksa هل ممكن نقل شريحة بينات النظام القديم 160 لشخص آخر بنفس السعر وشكر,1.2277e+18,2020-02-12 20:45:01,0.0,0.0,هل مكن نقل شريحه بينات النظام القديم 160 لشخص اخر بنفس السعر وشكر,neutral
@abosnaan @stccare_ksa والله زقوا بجوي,1.22769e+18,2020-02-12 20:44:16,0.0,0.0,واله زقوا بجوي,negative
@stccare_ksa ممكن تردون على الخاص!!؟,1.22769e+18,2020-02-12 20:43:33,0.0,0.0,مكن تردون علي الخاص,neutral
النت خربان عندنا يقطع مرره اش الحل @stccare_ksa @stc_ksa,1.22769e+18,2020-02-12 20:40:45,0.0,0.0,النت خربان عندنا يقطع مره اش الحل,negative
@__raw95 @stccare_ksa روان لو سمحت اذكر الله 😂💔,1.22769e+18,2020-02-12 20:40:27,0.0,0.0,روان لو سمحت اذكر اله 😂💔,neutral
@stccare_ksa ي جماعة مب معقول اتصل على 900 يقولي مكالمتك لا تتم حسب الطريقة ومدري وش خييير,1.22769e+18,2020-02-12 20:39:45,0.0,0.0,ي جماعه مب معقول اتصل علي 90 يقولي مكالمتك لا تم حسب الطريقه ومدري وش خير,neutral
@stccare_ksa @talaal9933 مافيه طلب مسبق من اس تي سي لجوال سامسنج 20+,1.22769e+18,2020-02-12 20:39:27,0.0,0.0,مافيه طلب مسبق من اس تي سي لجوال سامسنج 20,neutral
"RT @3PiQuE_: والله افشل شركة حسبي الله عليكم وصلنا ٢٠٢٠ والنت تعبان شوفوا لنا حل 😡😡😡😡😡😡😡😡 
 @stccare_ksa",1.22769e+18,2020-02-12 20:37:45,0.0,1.0,RT واله افشل شركه حسبي اله عليكم وصلنا ٢٠٢٠ والنت تعبان شوفوا لنا حل 😡,negative
@stccare_ksa رد طيب😊,1.22769e+18,2020-02-12 20:36:57,0.0,0.0,رد طيب😊,neutral
"والله افشل شركة حسبي الله عليكم وصلنا ٢٠٢٠ والنت تعبان شوفوا لنا حل 😡😡😡😡😡😡😡😡 
 @stccare_ksa",1.22769e+18,2020-02-12 20:35:11,1.0,1.0,واله افشل شركه حسبي اله عليكم وصلنا ٢٠٢٠ والنت تعبان شوفوا لنا حل 😡,negative
@stccare_ksa اتمنى الرد الله يحييكم,1.22769e+18,2020-02-12 20:34:33,0.0,0.0,اتمني الرد اله يحيكم,neutral
"الحين كملت ٢٤ ساعه بالضبط من بداية
تحميل تحديث كول اوف ديوتي سيزون٢
يالله هانت يا جماعه باقي لي ٧ ساعات !
عشان يكمل… https://t.co/whoJPzQRY3",1.22769e+18,2020-02-12 20:33:57,0.0,0.0,الحين كملت ٢٤ ساعه بالضبط من بدايه تحميل تحديث كول اوف ديوتي سيزون٢ ياله هانت يا جماعه باقي لي ٧ ساعات  عشان يكمل,negative
@stccare_ksa ترى شبكتكم خايسه حاولو تصلحونها شوي,1.22769e+18,2020-02-12 20:32:41,0.0,0.0,تري شبكتكم خايسه حاولو تصلحونها شوي,negative
@stccare_ksa السلام عليكم .. كيف اعرف كم علي مديونيه ولا املك الان شريحة سوا ب اسمي,1.22769e+18,2020-02-12 20:27:32,0.0,0.0,السلام عليكم كيف اعرف كم علي مديونيه ولا املك الان شريحه سوا ب اسمي,neutral
"#stc @stccare_ksa 
تفوزون باخيس شبكة بشرق الرياض😤",1.22769e+18,2020-02-12 20:22:57,0.0,0.0,stc  تفوزون باخيس شبكه بشرق الرياض😤,neutral
@stccare_ksa اهلًا ،، نقل رقم جوال من خلال التطبيق او لابد من مراجعه فرع ؟ اسهل طريقه لو تكرمت,1.22769e+18,2020-02-12 20:18:21,0.0,0.0,اهلًا نقل رقم جوال من خلال التطبيق او لابد من مراجعه فرع اسهل طريقه لو تكرمت,neutral
@stccare_ksa ارسلت لكم عشرين ألف مره البيانات لكن لا يوجد استجابة,1.22769e+18,2020-02-12 20:14:05,0.0,0.0,ارسلت لكم عشرين الف مره البيانات لكن لا يوجد استجابه,negative
@stccare_ksa عندي شريحة بيانات منتهية من ثلاث شهور هل اذا شحنتها تتفعل,1.22769e+18,2020-02-12 20:13:03,0.0,0.0,عندي شريحه بيانات منتهيه من ثلاث شهور هل اذا شحنتها تفعل,neutral
"@hasoona711 @JawwyTV مرحبا 
في حال لديك مشكلة فنية الرجاء فتح طلب صيانة من خلال حساب الدعم الفني @stccare_ksa عبر الخاص مع توضيح المشكلة",1.22769e+18,2020-02-12 20:09:32,0.0,0.0,مرحبا  في حال لديك مشكله فنيه الرجاء فتح طلب صيانه من خلال حساب الدعم الفني عبر الخاص مع توضيح المشكله,neutral
"@stccare_ksa
 في حاله الانتقال من باقه ٢
 الى باقه ٣ هل هناك رسوم للانتقال",1.22769e+18,2020-02-12 20:07:12,0.0,0.0,في حاله الانتقال من باقه ٢  الي باقه ٣ هل هناك رسوم لانتقال,neutral
@stccare_ksa @twitermah151 وش قصة النت مايشتغل عندي له ساعة !!,1.22769e+18,2020-02-12 20:05:13,0.0,0.0,وش قصه النت مايشتغل عندي له ساعه,negative
"@stccare_ksa 

اتمنى إيجاد حلول بسرعة النت مو معقول تكون هذه سرعة نت ؟؟! https://t.co/YatcJnW0dr",1.22768e+18,2020-02-12 20:02:38,0.0,0.0,اتمني ايجاد حلول بسرعه النت مو معقول تكون هذه سرعه نت,negative
"@stccare_ksa 
للمره الالف تحصل معايا يقولو تمت وهيا ماتمت بس سحبتو الرصيد ايششش الهرررررجججة يهوووه https://t.co/BCtCxmGY8T",1.22768e+18,2020-02-12 20:02:09,0.0,0.0,لمره الالف تحصل معايا يقولو تمت وهيا ماتمت بس سحبتو الرصيد ايش الهرجه يهوه,negative
وش ذي الشبكة حافة 🤐🤔 @stccare_ksa @stc_ksa https://t.co/3o9WA6xaWI,1.22768e+18,2020-02-12 20:01:30,0.0,0.0,وش ذي الشبكه حافه 🤐🤔,negative
@stccare_ksa لي يومين عامل بلاغ ولا احد اتصل فيه وين الاهتمام بالعميل,1.22768e+18,2020-02-12 20:00:39,0.0,0.0,لي يومين عامل بلاغ ولا احد اتصل فيه وين الاهتمام بالعميل,negative
@oP4j_ @8TcV1HTrCuqPW3P @stccare_ksa اسف ع التاخير جاتني الرساله ذي ورقم الخدمه هو رقم الحساب اللي بالفاتوره https://t.co/QLdwpSHex3,1.22768e+18,2020-02-12 19:53:02,0.0,0.0,اسف ع التاخير جاتني الرساله ذي ورقم الخدمه هو رقم الحساب الي بالفاتوره,neutral
@stccare_ksa فتح معي ولكن يقول الرقم السري او اليوزر غلط ☹️ https://t.co/aQjeHlfEu7,1.22768e+18,2020-02-12 19:43:34,0.0,0.0,فتح معي ولكن يقول الرقم السري او اليوزر غلط ☹️,neutral
@stccare_ksa @P9Q0AcsRysUzyIp ما معنى عدم وجود مديونية على الهوية,1.22768e+18,2020-02-12 19:37:32,0.0,0.0,ما معني عدم وجود مديونيه علي الهويه,neutral
@stccare_ksa حاليا ٢٠ ميغا ، وبشتري المودم وارفعها ل ١٠٠ميغا,1.22768e+18,2020-02-12 19:27:37,0.0,0.0,حاليا ٢٠ ميغا وبشتري المودم وارفعها ل ١٠ميغا,neutral
@stccare_ksa السلام عليكم .. عندي شبكه إنترنت و ابغا أفصلها فصل نهائي,1.22767e+18,2020-02-12 19:22:29,0.0,0.0,السلام عليكم عندي شبكه انترنت و ابغا افصلها فصل نهائي,neutral
@stccare_ksa  العطل لا يزال موجود والموظف يقول سعدنا بخدمتك ترى رفعتوا ضغطنا حسبنا الله ونعم الوكيل فيكم,1.22767e+18,2020-02-12 19:20:50,0.0,0.0,العطل لا يزال موجود والموظف يقول سعدنا بخدمتك تري رفعتوا ضغطنا حسبنا اله ونعم الوكيل فيكم,negative
@stccare_ksa  ليش بها خدمه الدفع عن طريق بطاقة مدى متوقفة حاليا,1.22767e+18,2020-02-12 19:17:37,0.0,0.0,ليش بها خدمه الدفع عن طريق بطاقه مدي متوقفه حاليا,neutral
@stccare_ksa شغلوا النت اللي فصلتوه,1.22767e+18,2020-02-12 19:17:37,0.0,0.0,شغلوا النت الي فصلتوه,negative
"@stccare_ksa

السلام عليكم النت عندنا بجازان مررره ضعيفه مع انها 4G 💔",1.22767e+18,2020-02-12 19:17:21,0.0,0.0,السلام عليكم النت عندنا بجازان مره ضعيفه مع انها 4G 💔,negative
@stccare_ksa شلون يعني الالي,1.22811e+18,2020-02-13 23:58:42,0.0,0.0,شلون يعني الالي,neutral
@stccare_ksa السلام عليكم ورحمة الله وبركاته نحن في محافظة القنفذة حلي الشعب نعاني من الشبكه وندفع فلوس ليس مجانا م… https://t.co/ABdsT0Sd6o,1.2281e+18,2020-02-13 23:42:34,0.0,0.0,السلام عليكم ورحمه اله وبركاته نحن في محافظه القنفذه حلي الشعب نعاني من الشبكه وندفع فلوس ليس مجانا م,negative
"@stccare_ksa 
انا مشترك بشريحة مفوتر ١٦٨ من اول ما طلعت واول ما اشتركت قالوا مفتوحه ولا تخضع لسياسة الاستخدام العاد… https://t.co/5nkrz9TN6S",1.2281e+18,2020-02-13 23:39:48,0.0,0.0,انا مشترك بشريحه مفوتر ١٦٨ من اول ما طلعت واول ما اشتركت قالوا مفتوحه ولا تخضع لسياسه الاستخدام العاد,neutral
"@stccare_ksa 
السلام عليكم أنا بحي السنابل بجده من يوم حصل عطل بالألياف البصريه وتم تصليحه ولكن النت أصبح ضعيف جدا… https://t.co/MO0hHln61k",1.2281e+18,2020-02-13 23:34:06,0.0,0.0,السلام عليكم انا بحي السنابل بجده من يوم حصل عطل بالالياف البصريه وتم تصليحه ولكن النت اصبح ضعيف جدا,negative
@stccare_ksa اخوي متى ناوين تردون على الخاص ؟,1.2281e+18,2020-02-13 23:32:25,0.0,0.0,اخوي متي ناوين تردون علي الخاص,negative
ومسويه test على سيرفر مكه ويعطيني بنق 191 ليشششششش @stccare_ksa https://t.co/KtqsXrGthL,1.2281e+18,2020-02-13 23:28:05,0.0,0.0,ومسويه test علي سيرفر مكه ويعطيني بنق 191 ليش,negative
@stccare_ksa احب اقول لكم الله لا يوفقكم دنيا و آخره، ولا يربحكم، ما همكم الا الفلوس، خدماتكم زي الزفت، والله لو ان… https://t.co/J4QaqlE6pT,1.22809e+18,2020-02-13 23:10:59,1.0,0.0,احب اقول لكم اله لا يوفقكم دنيا و اخره ولا يربحكم ما همكم الا الفلوس خدماتكم زي الزفت واله لو ان,negative
@stccare_ksa قاعد أتواصل معكم,1.22809e+18,2020-02-13 22:50:06,0.0,0.0,قاعد اتواصل معكم,neutral
"@stccare_ksa متى التاريخ في خطتكم؟؟
سنين واحنا نسمع وعود",1.22809e+18,2020-02-13 22:47:32,0.0,0.0,متي التاريخ في خطتكم سنين واحنا نسمع وعود,negative
@stccare_ksa ارسلت بالخاص الساعة ٩ مساءً ولحد الآن ماحد رد علي ؟!!,1.22809e+18,2020-02-13 22:44:31,0.0,0.0,ارسلت بالخاص الساعه ٩ مساءً ولحد الان ماحد رد علي,negative
@stccare_ksa عندي شريحة يقولون بتنفصل لازم تروحين للفرع تاسسين خط باقي ثلاثين يوم عن الفصل وبماي  يقولون استبدال خط… https://t.co/LENQxE7Sgb,1.22809e+18,2020-02-13 22:41:04,0.0,0.0,عندي شريحه يقولون بتنفصل لازم تروحين لفرع تاسين خط باقي ثلاثين يوم عن الفصل وبماي يقولون استبدال خط,neutral
@xsara615 @stccare_ksa سووها الكلاب,1.22809e+18,2020-02-13 22:39:43,0.0,0.0,سوها الكلاب,negative
@2nuIl @stccare_ksa باقوكك,1.22809e+18,2020-02-13 22:38:48,0.0,0.0,باقوك,negative
@MO7MO7 @stccare_ksa @stc_ksa ٣ جيجا ب١٠ ساعات 😐😐😐😐,1.22809e+18,2020-02-13 22:37:46,0.0,0.0,٣ جيجا ب١٠ ساعات 😐,neutral
@stccare_ksa شكرااا الف شكررر ع سررعة الرد ربي يسعدك,1.22808e+18,2020-02-13 22:31:18,0.0,0.0,شكرا الف شكر ع سرعه الرد ربي يسعدك,positive
@stccare_ksa اخذوك ثاني مره تقولها والخاص م فيه شيء,1.22808e+18,2020-02-13 22:28:56,0.0,0.0,اخذوك ثاني مره تقولها والخاص م فيه شيء,neutral
@stccare_ksa @bluetawz انا عالمي كمان حبيبي وعليه فاتوره وعهدي جهاز اقسط فيه اقدر اطله جوال ثاني اقساط ونفس الفاتوره,1.22808e+18,2020-02-13 22:28:26,0.0,0.0,انا عالمي كمان حبيبي وعليه فاتوره وعهدي جهاز اقسط فيه اقدر اطله جوال ثاني اقساط ونفس الفاتوره,neutral
@stccare_ksa السلام عليكم اخوي عندي مشكله في البصمه . رفعت عن طريق الخدمه الذاتيه نقل ملكية وطلع لي لم يتم توثيق الرقم ببصمه ؟,1.22808e+18,2020-02-13 22:19:00,0.0,0.0,السلام عليكم اخوي عندي مشكله في البصمه رفعت عن طريق الخدمه الذاتيه نقل ملكيه وطلع لي لم يتم توثيق الرقم بصمه,neutral
@stccare_ksa كان رصيدي 75 وين طاروا يا سراقين 😡 https://t.co/UuFG9AVHOI,1.22808e+18,2020-02-13 22:14:47,0.0,0.0,كان رصيدي 75 وين طاروا يا سراقين 😡,negative
@stccare_ksa يعطيك العافية شاكرين ومقدرين 😊,1.22808e+18,2020-02-13 22:09:35,0.0,0.0,يعطيك العافيه شاكرين ومقدرين 😊,positive
@stccare_ksa اتصل علئ مين علشان اشوف الأعطال,1.22808e+18,2020-02-13 22:07:48,0.0,0.0,اتصل علئ مين علشان اشوف الاعطال,negative
@stccare_ksa السلام عليكم لو سمحتو اذا بدخل ع حسابي تطلع لي هذي العباره مع العلم اني ادخل عن طريق التطبيق مافيه مشا… https://t.co/LJ3eN1hWlQ,1.22808e+18,2020-02-13 22:07:44,0.0,0.0,السلام عليكم لو سمحتو اذا بدخل ع حسابي تطلع لي هذي العباره مع العلم اني ادخل عن طريق التطبيق مافيه مشا,neutral
